WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94702,20141009,0252,11,CLR, ,10.00, , , ,53, ,11.7, ,48, ,8.6, ,42, ,5.6, , 66, , 0, ,000, , , ,29.93, , , , , ,29.94, ,AA, , , ,29.95,
94702,20141009,0352,11,CLR, ,10.00, , , ,55, ,12.8, ,49, ,9.4, ,43, ,6.1, , 64, , 3, ,240, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141009,0452,11,CLR, ,10.00, , , ,54, ,12.2, ,49, ,9.4, ,44, ,6.7, , 69, , 7, ,250, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141009,0552,11,CLR, ,10.00, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5.0, , 64, , 7, ,260, , , ,29.98, , , , , ,29.99, ,AA, , , ,30.00,
94702,20141009,0652,11,CLR, ,10.00, , , ,55, ,12.8, ,49, ,9.4, ,43, ,6.1, , 64, , 8, ,260, , , ,30.00, , , , , ,30.01, ,AA, , , ,30.02,
94702,20141009,0752,11,CLR, ,10.00, , , ,58, ,14.4, ,49, ,9.5, ,40, ,4.4, , 51, , 9, ,260, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141009,0852,11,CLR, ,10.00, , , ,61, ,16.1, ,50, ,10.1, ,39, ,3.9, , 44, ,10, ,270, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141009,0952,11,CLR, ,10.00, , , ,63, ,17.2, ,51, ,10.6, ,39, ,3.9, , 41, ,11, ,230, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141009,1052,11,CLR, ,10.00, , , ,65, ,18.3, ,54, ,12.0, ,43, ,6.1, , 45, ,14, ,230, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.00,
94702,20141009,1152,11,CLR, ,10.00, , , ,67, ,19.4, ,54, ,12.2, ,42, ,5.6, , 40, ,18, ,230, , , ,29.96, , , , , ,29.97, ,AA, , , ,29.98,
94702,20141009,1252,11,FEW070, ,10.00, , , ,68, ,20.0, ,54, ,12.4, ,42, ,5.6, , 39, ,17, ,230, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141009,1352,11,CLR, ,10.00, , , ,68, ,20.0, ,54, ,12.4, ,42, ,5.6, , 39, ,16, ,230, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141009,1452,11,CLR, ,10.00, , , ,67, ,19.4, ,54, ,12.4, ,43, ,6.1, , 42, ,17, ,230, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141009,1552,11,CLR, ,10.00, , , ,66, ,18.9, ,54, ,12.0, ,42, ,5.6, , 42, ,14, ,250, ,23, ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141009,1652,11,CLR, ,10.00, , , ,66, ,18.9, ,53, ,11.7, ,41, ,5.0, , 40, ,13, ,250, ,22, ,29.92, , , , , ,29.94, ,AA, , , ,29.94,
94702,20141009,1752,11,CLR, ,10.00, , , ,65, ,18.3, ,52, ,11.3, ,40, ,4.4, , 40, ,10, ,260, ,21, ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141009,1852,11,CLR, ,10.00, , , ,63, ,17.2, ,52, ,11.0, ,41, ,5.0, , 45, , 6, ,250, , , ,29.95, , , , , ,29.96, ,AA, , , ,29.97,
94702,20141009,1952,11,CLR, ,10.00, , , ,61, ,16.1, ,51, ,10.5, ,41, ,5.0, , 48, , 6, ,260, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141009,2052,11,CLR, ,10.00, , , ,61, ,16.1, ,51, ,10.5, ,41, ,5.0, , 48, ,10, ,270, , , ,29.97, , , , , ,29.99, ,AA, , , ,29.99,
94702,20141009,2152,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,10.0, ,40, ,4.4, , 48, , 9, ,290, , , ,29.99, , , , , ,30.00, ,AA, , , ,30.01,
94702,20141009,2252,11,CLR, ,10.00, , , ,58, ,14.4, ,49, ,9.5, ,40, ,4.4, , 51, , 9, ,290, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141009,2352,11,CLR, ,10.00, , , ,57, ,13.9, ,49, ,9.3, ,40, ,4.4, , 53, ,10, ,320, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141010,0052,11,CLR, ,10.00, , , ,55, ,12.8, ,48, ,8.7, ,40, ,4.4, , 57, , 8, ,330, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141010,0152,11,CLR, ,10.00, , , ,54, ,12.2, ,47, ,8.5, ,40, ,4.4, , 59, , 0, ,000, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.05,
94702,20141010,0252,11,CLR, ,10.00, , , ,49, ,9.4, ,44, ,6.8, ,39, ,3.9, , 69, , 0, ,000, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141010,0352,11,CLR, ,10.00, , , ,48, ,8.9, ,45, ,7.0, ,41, ,5.0, , 77, , 3, ,330, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141010,0452,11,CLR, ,10.00, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, , 80, , 0, ,000, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141010,0552,11,CLR, ,10.00, , , ,49, ,9.4, ,46, ,7.5, ,42, ,5.6, , 77, , 0, ,000, , , ,30.09, , , , , ,30.10, ,AA, , , ,30.11,
94702,20141010,0652,11,CLR, ,10.00, , , ,49, ,9.4, ,46, ,7.8, ,43, ,6.1, , 80, , 0, ,000, , , ,30.10, , , , , ,30.11, ,AA, , , ,30.12,
94702,20141010,0752,11,CLR, ,10.00, , , ,55, ,12.8, ,49, ,9.2, ,42, ,5.6, , 62, , 5, ,300, , , ,30.11, , , , , ,30.12, ,AA, , , ,30.13,
94702,20141010,0852,11,CLR, ,10.00, , , ,61, ,16.1, ,51, ,10.3, ,40, ,4.4, , 46, , 3, ,VR , , , ,30.11, , , , , ,30.13, ,AA, , , ,30.13,
94702,20141010,0952,11,CLR, ,10.00, , , ,62, ,16.7, ,51, ,10.3, ,39, ,3.9, , 43, , 5, ,VR , , , ,30.11, , , , , ,30.13, ,AA, , , ,30.13,
94702,20141010,1052,11,CLR, ,10.00, , , ,62, ,16.7, ,50, ,10.1, ,38, ,3.3, , 41, , 7, ,280, , , ,30.08, , , , , ,30.10, ,AA, , , ,30.10,
94702,20141010,1152,11,CLR, ,10.00, , , ,62, ,16.7, ,51, ,10.5, ,40, ,4.4, , 45, ,11, ,210, , , ,30.08, , , , , ,30.10, ,AA, , , ,30.10,
94702,20141010,1252,11,OVC070, ,10.00, , , ,62, ,16.7, ,51, ,10.5, ,40, ,4.4, , 45, , 9, ,220, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141010,1352,11,CLR, ,10.00, , , ,63, ,17.2, ,52, ,11.0, ,41, ,5.0, , 45, ,10, ,220, , , ,30.07, , , , , ,30.08, ,AA, , , ,30.09,
94702,20141010,1452,11,CLR, ,10.00, , , ,63, ,17.2, ,52, ,11.0, ,41, ,5.0, , 45, ,10, ,220, , , ,30.06, , , , , ,30.07, ,AA, , , ,30.08,
94702,20141010,1552,11,FEW090, ,10.00, , , ,62, ,16.7, ,52, ,11.0, ,42, ,5.6, , 48, , 5, ,250, , , ,30.05, , , , , ,30.07, ,AA, , , ,30.07,
94702,20141010,1652,11,OVC100, ,10.00, , , ,61, ,16.1, ,51, ,10.8, ,42, ,5.6, , 50, , 5, ,250, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141010,1752,11,OVC095, ,10.00, , , ,61, ,16.1, ,51, ,10.8, ,42, ,5.6, , 50, , 3, ,270, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141010,1852,11,OVC100, ,10.00, , , ,60, ,15.6, ,51, ,10.5, ,42, ,5.6, , 52, , 0, ,000, , , ,30.08, , , , , ,30.09, ,AA, , , ,30.10,
94702,20141010,1952,11,SCT080 OVC100, ,10.00, , , ,59, ,15.0, ,51, ,10.7, ,44, ,6.7, , 58, , 3, ,350, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141010,2052,11,BKN100, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, , 3, ,060, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141010,2152,11,OVC100, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 0, ,000, , , ,30.10, , , , , ,30.11, ,AA, , , ,30.12,
94702,20141010,2252,11,OVC100, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 6, ,030, , , ,30.08, , , , , ,30.10, ,AA, , , ,30.10,
94702,20141010,2352,11,OVC090, ,10.00, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, , 80, , 6, ,030, , , ,30.08, , , , , ,30.09, ,AA, , , ,30.10,
94702,20141011,0052,11,OVC060, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 8, ,020, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141011,0152,11,SCT060 OVC100, ,10.00, ,-RA, ,54, ,12.2, ,49, ,9.7, ,45, ,7.2, , 72, , 9, ,030, , , ,30.06, , , , , ,30.08, ,AA, ,  T, ,30.08,
94702,20141011,0252,11,OVC050, ,10.00, ,-RA, ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 9, ,030, , , ,30.05, , , , , ,30.07, ,AA, ,  T, ,30.07,
94702,20141011,0352,11,FEW048 OVC075, ,10.00, ,-RA, ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 7, ,020, , , ,30.06, , , , , ,30.08, ,AA, ,0.01, ,30.08,
94702,20141011,0452,11,FEW050 OVC080, , 9.00, ,-RA, ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, ,10, ,020, , , ,30.06, , , , , ,30.08, ,AA, ,0.02, ,30.08,
94702,20141011,0552,11,FEW046 OVC080, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,11, ,020, , , ,30.05, , , , , ,30.06, ,AA, ,  T, ,30.07,
94702,20141011,0652,11,FEW050 BKN070 OVC080, ,10.00, ,-RA, ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 8, ,030, , , ,30.07, , , , , ,30.09, ,AA, ,0.01, ,30.09,
94702,20141011,0752,11,BKN044 BKN060 OVC080, , 7.00, ,-RA, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,10, ,030, , , ,30.09, , , , , ,30.11, ,AA, ,0.04, ,30.11,
94702,20141011,0852,11,OVC090, ,10.00, ,-RA, ,51, ,10.6, ,49, ,9.7, ,48, ,8.9, , 90, , 9, ,040, , , ,30.07, , , , , ,30.09, ,AA, ,0.06, ,30.09,
94702,20141011,0952,11,OVC085, , 7.00, ,RA, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, ,11, ,050, , , ,30.05, , , , , ,30.07, ,AA, ,0.08, ,30.07,
94702,20141011,1052,11,OVC095, ,10.00, ,-RA, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,13, ,030, , , ,30.05, , , , , ,30.06, ,AA, ,0.05, ,30.07,
94702,20141011,1119,11,FEW009 OVC085, ,10.00, ,-RA, ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, ,11, ,040, , , ,30.05, , , , , ,M, ,SP, , , ,30.07,
94702,20141011,1152,11,SCT044 OVC085, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, ,11, ,020, , , ,30.06, , , , , ,30.07, ,AA, ,  T, ,30.08,
94702,20141011,1252,11,FEW012 OVC100, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, ,14, ,020, , , ,30.05, , , , , ,30.07, ,AA, , , ,30.07,
94702,20141011,1352,11,FEW015 BKN090, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 8, ,040, , , ,30.05, , , , , ,30.07, ,AA, , , ,30.07,
94702,20141011,1452,11,FEW017 OVC050, ,10.00, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, , 75, ,10, ,030, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141011,1531,11,BKN021 OVC050, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 8, ,050, , , ,30.06, , , , , ,M, ,SP, , , ,30.08,
94702,20141011,1552,11,BKN022 OVC048, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 7, ,040, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141011,1617,11,SCT021 BKN055 OVC075, ,10.00, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, , 75, , 8, ,020, , , ,30.07, , , , , ,M, ,SP, , , ,30.09,
94702,20141011,1652,11,BKN060 BKN080, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 8, ,050, , , ,30.08, , , , , ,30.09, ,AA, , , ,30.10,
94702,20141011,1752,11,CLR, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, , 3, ,330, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141011,1852,11,CLR, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, , 3, ,320, , , ,30.10, , , , , ,30.12, ,AA, , , ,30.12,
94702,20141011,1952,11,CLR, ,10.00, , , ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, , 93, , 3, ,310, , , ,30.11, , , , , ,30.13, ,AA, , , ,30.13,
94702,20141011,2052,11,FEW060, ,10.00, , , ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, , 0, ,000, , , ,30.13, , , , , ,30.15, ,AA, , , ,30.15,
94702,20141011,2152,11,CLR, ,10.00, , , ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, , 0, ,000, , , ,30.13, , , , , ,30.15, ,AA, , , ,30.15,
94702,20141011,2252,11,CLR, ,10.00, , , ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, , 93, , 3, ,290, , , ,30.15, , , , , ,30.16, ,AA, , , ,30.17,
94702,20141011,2352,11,CLR, ,10.00, , , ,46, ,7.8, ,45, ,7.2, ,44, ,6.7, , 93, , 5, ,310, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.17,
94702,20141012,0052,11,CLR, ,10.00, , , ,49, ,9.4, ,47, ,8.1, ,44, ,6.7, , 83, ,10, ,340, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.17,
94702,20141012,0152,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5.0, , 74, ,10, ,360, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.16,
94702,20141012,0252,11,CLR, ,10.00, , , ,48, ,8.9, ,44, ,6.8, ,40, ,4.4, , 74, , 9, ,340, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.17,
94702,20141012,0352,11,CLR, ,10.00, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, , 77, , 9, ,360, , , ,30.16, , , , , ,30.18, ,AA, , , ,30.18,
94702,20141012,0452,11,CLR, ,10.00, , , ,47, ,8.3, ,43, ,6.3, ,39, ,3.9, , 74, , 9, ,340, , , ,30.18, , , , , ,30.20, ,AA, , , ,30.20,
94702,20141012,0552,11,CLR, ,10.00, , , ,45, ,7.2, ,42, ,5.7, ,39, ,3.9, , 80, , 7, ,340, , , ,30.21, , , , , ,30.22, ,AA, , , ,30.23,
94702,20141012,0652,11,CLR, ,10.00, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, , 77, ,10, ,010, , , ,30.23, , , , , ,30.25, ,AA, , , ,30.25,
94702,20141012,0752,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5.0, , 74, , 8, ,360, , , ,30.26, , , , , ,30.27, ,AA, , , ,30.28,
94702,20141012,0852,11,CLR, ,10.00, , , ,55, ,12.8, ,49, ,9.2, ,42, ,5.6, , 62, ,13, ,010, , , ,30.26, , , , , ,30.28, ,AA, , , ,30.28,
94702,20141012,0952,11,CLR, ,10.00, , , ,58, ,14.4, ,50, ,9.8, ,41, ,5.0, , 53, , 9, ,010, , , ,30.26, , , , , ,30.28, ,AA, , , ,30.28,
94702,20141012,1052,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,10.1, ,40, ,4.4, , 48, , 8, ,030, , , ,30.26, , , , , ,30.27, ,AA, , , ,30.28,
94702,20141012,1152,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,9.8, ,39, ,3.9, , 46, , 8, ,100, , , ,30.26, , , , , ,30.27, ,AA, , , ,30.28,
94702,20141012,1252,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,9.8, ,39, ,3.9, , 46, , 8, ,120, , , ,30.24, , , , , ,30.26, ,AA, , , ,30.26,
94702,20141012,1352,11,CLR, ,10.00, , , ,61, ,16.1, ,50, ,9.9, ,38, ,3.3, , 43, , 9, ,140, , , ,30.23, , , , , ,30.25, ,AA, , , ,30.25,
94702,20141012,1452,11,CLR, ,10.00, , , ,60, ,15.6, ,48, ,8.8, ,34, ,1.1, , 38, , 9, ,190, , , ,30.24, , , , , ,30.25, ,AA, , , ,30.26,
94702,20141012,1552,11,CLR, ,10.00, , , ,60, ,15.6, ,48, ,8.6, ,33, ,0.6, , 36, , 7, ,170, , , ,30.25, , , , , ,30.27, ,AA, , , ,30.27,
94702,20141012,1652,11,CLR, ,10.00, , , ,60, ,15.6, ,47, ,8.4, ,32, ,0.0, , 35, , 6, ,200, , , ,30.25, , , , , ,30.27, ,AA, , , ,30.27,
94702,20141012,1752,11,CLR, ,10.00, , , ,56, ,13.3, ,47, ,8.1, ,36, ,2.2, , 47, , 0, ,000, , , ,30.26, , , , , ,30.28, ,AA, , , ,30.28,
94702,20141012,1852,11,CLR, ,10.00, , , ,55, ,12.8, ,47, ,8.5, ,39, ,3.9, , 55, , 5, ,200, , , ,30.27, , , , , ,30.29, ,AA, , , ,30.29,
94702,20141012,1952,11,CLR, ,10.00, , , ,57, ,13.9, ,51, ,10.5, ,45, ,7.2, , 64, , 9, ,200, , , ,30.29, , , , , ,30.31, ,AA, , , ,30.31,
94702,20141012,2052,11,CLR, ,10.00, , , ,57, ,13.9, ,50, ,10.2, ,44, ,6.7, , 62, , 9, ,200, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141012,2152,11,CLR, ,10.00, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, , 69, , 0, ,000, , , ,30.29, , , , , ,30.31, ,AA, , , ,30.31,
94702,20141012,2252,11,CLR, ,10.00, , , ,49, ,9.4, ,46, ,7.6, ,42, ,5.6, , 77, , 0, ,000, , , ,30.31, , , , , ,30.32, ,AA, , , ,30.33,
94702,20141012,2352,11,CLR, ,10.00, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, , 83, , 0, ,000, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141013,0052,11,CLR, ,10.00, , , ,47, ,8.3, ,45, ,7.0, ,42, ,5.6, , 83, , 0, ,000, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141013,0152,11,CLR, ,10.00, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, , 86, , 3, ,360, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141013,0252,11,CLR, ,10.00, , , ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, , 89, , 3, ,010, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141013,0352,11,CLR, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 3, ,050, , , ,30.30, , , , , ,30.32, ,AA, , , ,30.32,
94702,20141013,0452,11,BKN070, ,10.00, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, , 86, , 3, ,010, , , ,30.31, , , , , ,30.32, ,AA, , , ,30.33,
94702,20141013,0552,11,OVC065, ,10.00, , , ,50, ,10.0, ,48, ,8.9, ,46, ,7.8, , 86, , 3, ,010, , , ,30.31, , , , , ,30.33, ,AA, , , ,30.33,
94702,20141013,0652,11,SCT049 OVC060, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, , 3, ,010, , , ,30.31, , , , , ,30.33, ,AA, , , ,30.33,
94702,20141013,0752,11,OVC050, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 6, ,010, , , ,30.32, , , , , ,30.34, ,AA, , , ,30.34,
94702,20141013,0852,11,OVC048, ,10.00, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, , 0, ,000, , , ,30.33, , , , , ,30.35, ,AA, , , ,30.35,
94702,20141013,0952,11,OVC048, ,10.00, , , ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, , 72, , 3, ,VR , , , ,30.33, , , , , ,30.35, ,AA, , , ,30.35,
94702,20141013,1052,11,OVC065, ,10.00, , , ,61, ,16.1, ,55, ,12.8, ,50, ,10.0, , 67, , 3, ,160, , , ,30.32, , , , , ,30.34, ,AA, , , ,30.34,
94702,20141013,1152,11,OVC050, ,10.00, , , ,63, ,17.2, ,56, ,13.3, ,50, ,10.0, , 63, , 8, ,200, , , ,30.31, , , , , ,30.33, ,AA, , , ,30.33,
94702,20141013,1252,11,BKN041 OVC049, ,10.00, , , ,64, ,17.8, ,57, ,13.8, ,51, ,10.6, , 63, , 6, ,180, , , ,30.29, , , , , ,30.30, ,AA, , , ,30.31,
94702,20141013,1352,11,OVC040, ,10.00, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, , 68, , 6, ,200, , , ,30.28, , , , , ,30.30, ,AA, , , ,30.30,
94702,20141013,1452,11,FEW040 OVC055, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, , 9, ,200, , , ,30.27, , , , , ,30.29, ,AA, , , ,30.29,
94702,20141013,1552,11,OVC038, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, , 6, ,190, , , ,30.28, , , , , ,30.29, ,AA, , , ,30.30,
94702,20141013,1626,11,OVC029, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, ,10, ,210, , , ,30.27, , , , , ,M, ,SP, , , ,30.29,
94702,20141013,1652,11,OVC027, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, ,15, ,210, ,21, ,30.27, , , , , ,30.29, ,AA, , , ,30.29,
94702,20141013,1724,11,SCT023 OVC060, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, ,10, ,210, , , ,30.28, , , , , ,M, ,SP, , , ,30.30,
94702,20141013,1752,11,BKN034 BKN046 OVC060, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, , 7, ,200, , , ,30.28, , , , , ,30.29, ,AA, , , ,30.30,
94702,20141013,1839,11,BKN025 OVC035, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, , 9, ,190, , , ,30.27, , , , , ,M, ,SP, , , ,30.29,
94702,20141013,1852,11,OVC023, ,10.00, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, , 75, , 9, ,210, , , ,30.27, , , , , ,30.29, ,AA, , , ,30.29,
94702,20141013,1952,11,OVC022, ,10.00, , , ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, , 78, , 9, ,200, , , ,30.27, , , , , ,30.29, ,AA, , , ,30.29,
94702,20141013,2052,11,OVC016, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 7, ,200, , , ,30.26, , , , , ,30.28, ,AA, , , ,30.28,
94702,20141013,2108,11,OVC014, ,10.00, , , ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 5, ,190, , , ,30.26, , , , , ,M, ,SP, , , ,30.28,
94702,20141013,2152,11,OVC010, , 4.00, ,-RA BR, ,62, ,16.7, ,61, ,16.0, ,60, ,15.6, , 93, , 5, ,180, , , ,30.26, , , , , ,30.27, ,AA, ,0.01,s,30.28,
94702,20141013,2244,11,BKN009 OVC014, , 4.00, ,-RA BR, ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,30.24, , , , , ,M, ,SP, , , ,30.26,
94702,20141013,2252,11,BKN009 OVC013, , 4.00, ,-RA BR, ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,30.24, , , , , ,30.26, ,AA, ,0.01, ,30.26,
94702,20141013,2312,11,SCT008 BKN013 OVC026, , 9.00, , , ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,30.24, , , , , ,M, ,SP, , , ,30.26,
94702,20141013,2321,11,FEW006 FEW011 OVC026, ,10.00, , , ,62, ,16.7, ,61, ,16.3, ,61, ,16.1, , 97, , 0, ,000, , , ,30.24, , , , , ,M, ,SP, , , ,30.26,
94702,20141013,2352,11,OVC025, , 3.00, ,-RA BR, ,63, ,17.2, ,62, ,16.5, ,61, ,16.1, , 93, , 0, ,000, , , ,30.23, , , , , ,30.25, ,AA, ,0.03, ,30.25,
94702,20141014,0052,11,SCT015 OVC022, , 9.00, ,-RA, ,63, ,17.2, ,62, ,16.5, ,61, ,16.1, , 93, , 3, ,070, , , ,30.23, , , , , ,30.25, ,AA, ,0.02, ,30.25,
94702,20141014,0152,11,OVC017, ,10.00, , , ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 0, ,000, , , ,30.21, , , , , ,30.23, ,AA, ,0.02, ,30.23,
94702,20141014,0234,11,FEW016 BKN033 OVC060, ,10.00, , , ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 3, ,070, , , ,30.20, , , , , ,M, ,SP, , , ,30.22,
94702,20141014,0252,11,SCT015 BKN033 OVC060, ,10.00, , , ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 0, ,000, , , ,30.20, , , , , ,30.22, ,AA, , , ,30.22,
94702,20141014,0330,11,FEW013 BKN026 OVC065, ,10.00, , , ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, , 97, , 0, ,000, , , ,30.20, , , , , ,M, ,SP, , , ,30.22,
94702,20141014,0348,11,FEW017 SCT027 OVC055, ,10.00, , , ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, , 97, , 0, ,000, , , ,30.20, , , , , ,M, ,SP, , , ,30.22,
